gender,age,marital_status,education,nb_depend_child,employ_status,yrs_current_job,yrs_employed,net_income,spouse_work,spouse_income,residential_status,yrs_current_address,product,purchase
M,27,married,highsch,0,full_time,5,7,31875,yes,46719,owner,7,stocks,yes
M,61,widowed,highsch,0,part_time,12,12,33469,no,0,owner,4,bonds,no
M,37,divorced,basic,2,full_time,3,3,31875,no,0,owner,6,stocks,no
F,27,divorced,basic,1,unemployed,0,0,0,no,0,owner,7,derivatives,no
M,39,single,highsch,0,full_time,11,14,47813,no,0,tenant,11,stocks,no
F,21,married,highsch,1,full_time,1,1,31875,yes,50474,owner,7,stocks,yes
F,36,divorced,univ,1,unemployed,0,0,0,no,0,owner,4,stocks,no
M,20,single,highsch,0,full_time,0,0,31875,no,0,owner,5,bonds,no
M,54,married,highsch,0,unemployed,0,15,0,yes,33632,tenant,4,stocks,no
M,35,divorced,univ,0,self_employ,4,10,95625,no,0,tenant,3,derivatives,yes
M,38,single,postgrad,0,full_time,5,7,127500,no,0,tenant,15,stocks,no
F,53,single,postgrad,0,full_time,6,8,148750,no,0,owner_morg,2,bonds,yes
F,23,divorced,basic,0,self_employ,0,1,25500,no,0,tenant,3,derivatives,no
M,21,single,highsch,0,part_time,0,1,19125,no,0,w_parents,5,bonds,no
F,43,married,highsch,2,part_time,8,10,28688,yes,54405,tenant,11,derivatives,yes
M,28,married,highsch,3,self_employ,2,6,38250,yes,59219,tenant,9,stocks,yes
F,23,single,highsch,0,full_time,0,1,31875,no,0,tenant,7,derivatives,no
M,40,single,basic,0,unemployed,0,12,0,no,0,tenant,6,bonds,no
M,40,divorced,highsch,1,self_employ,9,16,57375,no,0,owner,8,stocks,no
F,41,widowed,basic,1,self_employ,12,15,38250,no,0,tenant,11,bonds,yes
F,44,married,highsch,0,full_time,2,17,47813,yes,48388,tenant,15,derivatives,no
F,20,single,basic,0,part_time,0,2,12750,no,0,w_parents,6,bonds,yes
F,43,married,basic,0,part_time,7,7,19125,yes,39144,owner_morg,5,stocks,no
M,25,divorced,highsch,0,self_employ,0,0,38250,no,0,owner,8,bonds,no
M,26,single,highsch,0,full_time,0,2,31875,no,0,tenant,10,bonds,no
M,40,divorced,univ,3,full_time,3,6,79688,no,0,owner_morg,13,bonds,yes
M,61,single,univ,0,full_time,19,19,92969,no,0,tenant,4,derivatives,yes
F,27,divorced,postgrad,0,full_time,1,4,85000,no,0,tenant,2,stocks,yes
F,42,widowed,univ,0,full_time,0,2,79688,no,0,tenant,10,stocks,no
F,63,single,basic,0,part_time,1,23,22313,no,0,tenant,13,stocks,no
M,41,single,univ,0,unemployed,0,3,0,no,0,owner,11,bonds,no
F,20,single,highsch,0,self_employ,0,0,38250,no,0,owner_morg,7,stocks,no
M,65,married,highsch,3,self_employ,18,24,66938,yes,41763,owner,6,bonds,yes
M,47,married,postgrad,1,self_employ,15,22,153000,yes,123963,owner,1,bonds,yes
F,21,single,highsch,0,self_employ,2,2,38250,no,0,owner_morg,5,stocks,yes
M,23,single,basic,0,unemployed,0,2,0,no,0,owner_morg,5,bonds,no
F,44,single,postgrad,0,full_time,9,10,127500,no,0,owner_morg,5,stocks,no
F,65,divorced,highsch,1,full_time,18,34,55781,no,0,tenant,13,bonds,yes
F,39,married,univ,0,full_time,5,12,79688,yes,68192,owner_morg,12,stocks,no
F,24,single,highsch,0,part_time,3,5,19125,no,0,tenant,6,derivatives,no
M,52,single,highsch,0,full_time,9,14,55781,no,0,tenant,14,bonds,no
M,38,single,postgrad,0,full_time,10,16,127500,no,0,tenant,9,derivatives,yes
F,50,divorced,highsch,0,full_time,4,11,55781,no,0,tenant,14,derivatives,no
M,60,married,highsch,1,self_employ,8,8,66938,no,0,owner_morg,8,stocks,no
F,62,divorced,highsch,1,self_employ,21,35,66938,no,0,tenant,6,derivatives,no
F,33,single,univ,0,self_employ,4,9,95625,no,0,owner_morg,8,bonds,yes
F,27,widowed,highsch,1,unemployed,0,7,0,no,0,owner_morg,6,stocks,yes
M,31,single,univ,0,part_time,0,8,47813,no,0,owner_morg,9,stocks,no
F,35,married,highsch,2,self_employ,7,13,57375,yes,49609,tenant,10,bonds,no
F,32,married,highsch,2,full_time,1,6,47813,yes,55466,owner_morg,1,stocks,no
M,25,single,univ,0,full_time,4,5,53125,no,0,owner_morg,6,stocks,yes
M,31,divorced,highsch,0,unemployed,0,2,0,no,0,owner_morg,2,bonds,no
M,40,single,univ,0,unemployed,0,17,0,no,0,tenant,7,derivatives,yes
M,74,divorced,highsch,2,self_employ,0,30,66938,no,0,owner,6,stocks,no
F,44,single,postgrad,0,full_time,9,9,127500,no,0,tenant,4,bonds,yes
M,37,single,highsch,0,self_employ,5,6,57375,no,0,tenant,15,stocks,no
M,47,single,univ,0,self_employ,14,23,95625,no,0,owner,9,stocks,no
F,38,divorced,highsch,1,part_time,1,1,28688,no,0,owner,1,bonds,yes
M,64,widowed,univ,3,part_time,12,14,55781,no,0,tenant,10,derivatives,yes
F,42,married,highsch,1,full_time,9,18,47813,yes,58527,tenant,13,derivatives,yes
F,65,single,highsch,0,unemployed,0,18,0,no,0,tenant,10,derivatives,no
F,74,married,basic,0,unemployed,0,30,0,yes,42374,owner,3,derivatives,no
M,22,widowed,highsch,0,unemployed,0,3,0,no,0,tenant,8,derivatives,no
M,20,single,basic,0,full_time,0,0,21250,no,0,w_parents,7,stocks,yes
M,27,single,postgrad,0,full_time,5,7,85000,no,0,tenant,2,derivatives,no
M,37,single,univ,0,part_time,2,10,47813,no,0,owner_morg,3,bonds,no
F,28,married,highsch,3,unemployed,0,0,0,yes,1629,owner_morg,1,bonds,yes
M,52,divorced,univ,1,self_employ,0,19,111563,no,0,owner_morg,11,bonds,no
M,43,divorced,basic,2,full_time,3,7,31875,no,0,tenant,14,bonds,yes
M,51,single,univ,0,full_time,7,7,92969,no,0,owner,15,bonds,no
F,27,single,highsch,0,unemployed,0,6,0,no,0,tenant,5,stocks,yes
F,39,single,basic,0,full_time,8,8,31875,no,0,tenant,4,stocks,no
M,28,divorced,highsch,1,full_time,2,6,31875,no,0,tenant,1,bonds,yes
F,27,divorced,univ,1,full_time,3,3,53125,no,0,owner,3,derivatives,no
M,23,single,highsch,0,full_time,3,3,31875,no,0,tenant,8,bonds,no
M,47,single,univ,0,part_time,4,18,47813,no,0,tenant,5,derivatives,yes
F,76,divorced,basic,1,self_employ,13,34,44625,no,0,owner_morg,4,derivatives,no
F,43,married,univ,0,full_time,9,17,79688,yes,61075,owner_morg,8,stocks,no
F,20,single,highsch,0,unemployed,0,0,0,no,0,w_parents,5,bonds,yes
F,25,single,basic,0,full_time,1,2,21250,no,0,tenant,4,bonds,yes
M,73,single,univ,0,retired,21,32,37188,no,0,owner_morg,12,derivatives,yes
F,38,divorced,highsch,1,part_time,8,14,28688,no,0,tenant,3,derivatives,no
M,77,widowed,highsch,1,unemployed,0,20,0,no,0,tenant,14,stocks,no
M,34,divorced,univ,0,part_time,5,5,47813,no,0,tenant,8,stocks,no
F,41,single,univ,0,part_time,2,12,47813,no,0,tenant,9,stocks,no
F,36,single,postgrad,0,full_time,8,8,127500,no,0,owner,15,bonds,yes
M,26,single,basic,0,full_time,3,6,21250,no,0,owner_morg,4,bonds,no
F,53,divorced,postgrad,1,full_time,3,14,148750,no,0,owner,8,stocks,no
F,49,widowed,postgrad,0,full_time,12,20,127500,no,0,owner,3,bonds,yes
M,30,married,univ,2,unemployed,0,9,0,yes,57085,owner,3,derivatives,yes
F,22,single,highsch,0,part_time,0,2,19125,no,0,owner,8,derivatives,no
M,60,married,univ,0,self_employ,13,13,111563,yes,103348,owner,8,derivatives,yes
F,27,single,highsch,0,part_time,2,5,19125,no,0,owner,7,derivatives,no
F,47,divorced,postgrad,1,full_time,13,21,127500,no,0,tenant,15,stocks,no
M,21,single,basic,0,self_employ,0,1,25500,no,0,w_parents,3,derivatives,yes
F,25,widowed,highsch,1,part_time,0,6,19125,no,0,owner_morg,9,stocks,yes
F,56,widowed,highsch,2,full_time,16,22,55781,no,0,owner,10,derivatives,no
M,68,widowed,postgrad,3,unemployed,0,34,0,no,0,owner_morg,5,stocks,no
F,61,single,univ,0,full_time,22,22,92969,no,0,owner,8,bonds,yes
F,59,widowed,highsch,3,part_time,3,30,33469,no,0,tenant,13,derivatives,no
M,47,single,highsch,0,full_time,2,14,47813,no,0,owner,15,derivatives,no
M,64,married,univ,0,full_time,11,23,92969,yes,71922,owner,6,derivatives,yes
M,31,single,highsch,0,full_time,6,10,47813,no,0,tenant,12,derivatives,yes
M,33,divorced,highsch,3,part_time,4,7,28688,no,0,owner,5,stocks,no
F,42,married,postgrad,2,part_time,10,14,76500,yes,47289,tenant,13,derivatives,yes
M,46,divorced,univ,2,full_time,1,16,79688,no,0,tenant,8,derivatives,yes
F,60,single,highsch,0,full_time,11,17,55781,no,0,tenant,14,stocks,no
M,54,married,univ,2,part_time,18,28,55781,yes,54068,owner,5,bonds,yes
F,32,divorced,postgrad,1,full_time,3,7,127500,no,0,tenant,5,bonds,yes
M,42,married,univ,1,unemployed,0,9,0,yes,28077,owner,6,bonds,yes
F,23,divorced,highsch,1,unemployed,0,4,0,no,0,tenant,6,stocks,yes
M,49,single,univ,0,unemployed,0,8,0,no,0,tenant,3,bonds,no
M,43,married,highsch,1,unemployed,0,16,0,yes,35066,tenant,10,derivatives,yes
F,47,single,highsch,0,full_time,0,1,47813,no,0,owner,12,derivatives,no
M,21,single,highsch,0,full_time,2,2,31875,no,0,tenant,7,derivatives,yes
F,82,widowed,basic,2,unemployed,0,20,0,no,0,tenant,11,derivatives,yes
F,47,single,basic,0,part_time,5,22,19125,no,0,tenant,8,stocks,no
M,30,divorced,highsch,2,unemployed,0,8,0,no,0,tenant,15,stocks,no
M,43,married,highsch,1,self_employ,12,14,57375,yes,26664,owner_morg,13,derivatives,yes
M,25,single,highsch,0,full_time,0,3,31875,no,0,tenant,8,derivatives,yes
M,25,divorced,basic,2,part_time,0,4,12750,no,0,tenant,4,stocks,yes
M,34,married,univ,3,unemployed,0,2,0,yes,31419,tenant,13,stocks,no
F,72,married,highsch,3,retired,8,11,22313,yes,38274,tenant,12,stocks,no
F,58,widowed,highsch,2,unemployed,0,32,0,no,0,owner,6,stocks,no
F,52,divorced,postgrad,0,full_time,11,18,148750,no,0,owner_morg,10,bonds,no
F,25,single,highsch,0,full_time,1,6,31875,no,0,owner,2,bonds,yes
M,41,married,basic,0,unemployed,0,14,0,no,0,owner,4,bonds,no
F,47,widowed,highsch,2,full_time,3,22,47813,no,0,tenant,15,derivatives,yes
M,48,single,highsch,0,full_time,11,14,47813,no,0,tenant,6,stocks,no
M,25,single,univ,0,part_time,0,6,31875,no,0,tenant,1,stocks,yes
M,43,single,postgrad,0,full_time,1,20,127500,no,0,owner,7,derivatives,no
M,47,single,highsch,0,unemployed,0,2,0,no,0,owner,13,derivatives,yes
M,24,single,basic,0,full_time,0,5,21250,no,0,tenant,7,bonds,no
M,24,single,highsch,0,full_time,3,5,31875,no,0,tenant,3,stocks,yes
F,30,widowed,postgrad,2,full_time,2,6,127500,no,0,owner,11,bonds,yes
M,24,divorced,univ,0,self_employ,0,3,63750,no,0,tenant,5,bonds,no
F,61,divorced,highsch,2,unemployed,0,17,0,no,0,tenant,1,derivatives,no
F,34,married,highsch,0,unemployed,0,11,0,yes,8317,tenant,15,stocks,no
M,37,divorced,highsch,0,unemployed,0,11,0,no,0,tenant,6,stocks,no
F,22,single,univ,0,unemployed,0,2,0,no,0,tenant,8,derivatives,no
M,49,divorced,highsch,0,part_time,3,25,28688,no,0,owner,9,bonds,no
M,41,single,basic,0,unemployed,0,14,0,no,0,tenant,2,bonds,no
M,24,married,highsch,1,full_time,0,1,31875,no,0,tenant,8,bonds,yes
F,36,married,highsch,1,self_employ,6,14,57375,no,0,owner_morg,2,stocks,no
M,37,single,univ,0,part_time,10,10,47813,no,0,tenant,5,bonds,no
M,26,divorced,univ,1,unemployed,0,4,0,no,0,tenant,2,derivatives,yes
M,37,single,highsch,0,part_time,8,14,28688,no,0,owner,10,derivatives,yes
M,22,divorced,highsch,1,self_employ,2,2,38250,no,0,tenant,4,bonds,yes
M,35,divorced,basic,2,part_time,3,10,19125,no,0,tenant,15,bonds,yes
M,34,single,univ,0,full_time,5,9,79688,no,0,owner_morg,10,bonds,no
F,21,single,highsch,0,self_employ,2,2,38250,no,0,owner_morg,8,derivatives,no
M,45,single,highsch,0,full_time,6,16,47813,no,0,owner,1,derivatives,yes
F,27,single,univ,0,unemployed,0,1,0,no,0,tenant,7,derivatives,no
M,29,married,highsch,0,part_time,5,9,19125,yes,57520,tenant,10,bonds,no
F,49,married,highsch,0,self_employ,3,13,57375,no,0,tenant,10,derivatives,no
M,44,married,univ,2,unemployed,0,16,0,no,0,tenant,14,stocks,no
F,42,married,highsch,2,full_time,1,5,47813,yes,50176,tenant,6,bonds,yes
M,36,single,postgrad,0,full_time,2,11,127500,no,0,tenant,6,derivatives,yes
F,64,single,univ,0,unemployed,0,31,0,no,0,tenant,7,stocks,no
M,37,single,highsch,0,self_employ,3,10,57375,no,0,tenant,10,bonds,no
M,21,divorced,highsch,0,unemployed,0,1,0,no,0,tenant,3,stocks,yes
M,39,divorced,highsch,2,full_time,1,5,47813,no,0,tenant,3,bonds,yes
F,25,single,highsch,0,part_time,1,4,19125,no,0,tenant,3,bonds,yes
F,77,single,highsch,0,unemployed,0,45,0,no,0,tenant,13,stocks,no
F,46,divorced,highsch,0,part_time,3,20,28688,no,0,tenant,6,derivatives,no
M,26,divorced,highsch,1,part_time,3,3,19125,no,0,owner_morg,5,derivatives,yes
M,30,divorced,univ,3,part_time,4,4,47813,no,0,owner_morg,4,bonds,yes
M,50,married,univ,1,part_time,3,10,55781,yes,50537,tenant,12,bonds,yes
F,33,married,highsch,2,self_employ,5,5,57375,yes,29562,owner_morg,12,derivatives,yes
M,55,widowed,highsch,1,unemployed,0,6,0,no,0,tenant,10,stocks,no
M,21,married,basic,0,unemployed,0,0,0,yes,9633,tenant,8,stocks,yes
F,62,divorced,postgrad,2,full_time,10,20,148750,no,0,tenant,11,bonds,yes
M,35,divorced,highsch,0,self_employ,3,10,57375,no,0,owner,5,derivatives,no
F,27,single,postgrad,0,full_time,1,6,85000,no,0,owner,10,derivatives,no
F,74,single,highsch,0,self_employ,23,37,66938,no,0,tenant,9,stocks,no
M,23,divorced,univ,1,self_employ,2,4,63750,no,0,owner_morg,4,derivatives,no
F,23,divorced,univ,0,full_time,2,3,53125,no,0,tenant,3,derivatives,no
M,24,single,univ,0,full_time,1,3,53125,no,0,tenant,8,bonds,no
F,28,divorced,univ,1,self_employ,0,1,63750,no,0,tenant,2,derivatives,no
F,46,married,postgrad,2,part_time,12,12,76500,yes,50216,owner,15,derivatives,yes
F,35,married,highsch,0,unemployed,0,10,0,yes,19696,owner,10,stocks,no
M,34,divorced,univ,3,full_time,6,8,79688,no,0,tenant,10,stocks,no
F,30,single,postgrad,0,full_time,1,2,127500,no,0,owner_morg,4,derivatives,no
F,53,widowed,basic,3,part_time,7,20,22313,no,0,tenant,9,derivatives,yes
F,24,divorced,univ,0,unemployed,0,1,0,no,0,tenant,8,bonds,yes
F,43,married,highsch,2,part_time,4,6,28688,yes,53146,tenant,7,bonds,no
F,30,widowed,postgrad,0,full_time,0,6,127500,no,0,owner,5,derivatives,yes
M,31,single,basic,0,full_time,2,10,31875,no,0,owner_morg,3,derivatives,yes
M,21,widowed,highsch,0,unemployed,0,0,0,no,0,tenant,7,bonds,no
M,52,married,highsch,2,full_time,4,18,55781,no,0,owner_morg,7,stocks,no
M,49,single,postgrad,0,full_time,9,18,127500,no,0,tenant,5,derivatives,yes
F,30,single,basic,0,full_time,5,7,31875,no,0,owner,11,bonds,yes
F,39,widowed,highsch,3,full_time,3,8,47813,no,0,owner_morg,9,derivatives,yes
F,64,single,univ,0,full_time,19,19,92969,no,0,owner,6,stocks,no
M,25,divorced,highsch,2,self_employ,3,4,38250,no,0,tenant,8,derivatives,yes
F,35,married,highsch,3,self_employ,2,6,57375,yes,50443,tenant,15,derivatives,yes
M,76,single,univ,0,self_employ,23,38,111563,no,0,owner_morg,14,bonds,no
M,20,widowed,basic,0,full_time,1,2,21250,no,0,tenant,8,stocks,yes
F,33,widowed,highsch,2,full_time,3,4,47813,no,0,tenant,11,bonds,yes
F,66,married,highsch,2,retired,14,14,22313,yes,44340,owner_morg,9,derivatives,no
M,52,married,highsch,2,unemployed,0,22,0,no,0,tenant,4,bonds,yes
F,44,married,basic,1,self_employ,2,10,38250,yes,50552,owner_morg,2,stocks,no
F,50,single,univ,0,full_time,0,26,92969,no,0,tenant,3,bonds,yes
M,59,divorced,univ,2,unemployed,0,7,0,no,0,tenant,14,bonds,no
F,46,single,univ,0,self_employ,2,19,95625,no,0,tenant,2,derivatives,no
F,38,married,highsch,3,unemployed,0,9,0,yes,38030,tenant,9,derivatives,yes
F,37,widowed,highsch,1,full_time,5,9,47813,no,0,tenant,15,stocks,no
M,29,single,univ,0,full_time,2,7,53125,no,0,owner,10,stocks,yes
F,41,widowed,highsch,0,unemployed,0,15,0,no,0,owner,2,bonds,yes
M,42,widowed,basic,1,part_time,5,10,19125,no,0,tenant,15,stocks,no
M,36,divorced,postgrad,0,full_time,2,2,127500,no,0,owner,2,derivatives,no
M,36,single,highsch,0,full_time,4,7,47813,no,0,tenant,7,derivatives,yes
M,48,widowed,postgrad,2,full_time,2,22,127500,no,0,tenant,4,stocks,no
M,44,married,univ,3,part_time,11,14,47813,yes,53308,owner_morg,2,derivatives,yes
M,42,married,highsch,3,self_employ,3,18,57375,yes,28187,tenant,3,bonds,yes
M,57,widowed,univ,3,self_employ,3,3,111563,no,0,owner,10,stocks,no
F,72,widowed,univ,2,retired,10,30,37188,no,0,tenant,4,bonds,yes
F,28,divorced,basic,0,part_time,3,6,12750,no,0,owner,4,bonds,yes
F,28,married,highsch,2,part_time,1,7,19125,yes,23188,owner_morg,9,derivatives,yes
M,35,divorced,highsch,2,self_employ,1,13,57375,no,0,owner_morg,15,stocks,no
F,20,divorced,highsch,1,full_time,0,2,31875,no,0,tenant,3,stocks,yes
M,25,single,highsch,0,full_time,2,3,31875,no,0,owner_morg,10,derivatives,no
M,37,married,basic,1,unemployed,0,10,0,yes,34955,tenant,4,bonds,yes
M,26,single,univ,0,part_time,0,1,31875,no,0,owner_morg,7,derivatives,yes
M,27,widowed,univ,1,unemployed,0,0,0,no,0,tenant,8,bonds,yes
F,34,divorced,highsch,1,full_time,2,10,47813,no,0,tenant,13,bonds,yes
F,24,married,basic,1,part_time,0,2,12750,no,0,tenant,3,derivatives,yes
F,37,single,postgrad,0,full_time,5,12,127500,no,0,owner,7,bonds,yes
F,24,single,univ,0,self_employ,3,3,63750,no,0,tenant,3,derivatives,no
M,25,divorced,univ,3,self_employ,2,3,63750,no,0,owner,9,stocks,yes
F,30,divorced,postgrad,2,full_time,6,6,127500,no,0,owner,4,stocks,no
M,83,widowed,highsch,2,self_employ,22,34,66938,no,0,owner,1,derivatives,yes
M,44,married,highsch,2,part_time,4,14,28688,yes,53864,tenant,7,derivatives,yes
M,21,divorced,basic,0,unemployed,0,2,0,no,0,owner_morg,8,bonds,no
F,56,widowed,highsch,2,part_time,5,21,33469,no,0,owner_morg,9,derivatives,no
F,25,widowed,highsch,0,full_time,3,4,31875,no,0,tenant,3,derivatives,yes
M,35,single,postgrad,0,full_time,3,11,127500,no,0,owner_morg,10,bonds,no
M,26,divorced,univ,0,full_time,0,2,53125,no,0,owner,1,derivatives,yes
M,46,widowed,highsch,2,unemployed,0,14,0,no,0,owner,14,stocks,no
F,25,single,univ,0,unemployed,0,4,0,no,0,tenant,10,bonds,yes
M,30,divorced,postgrad,1,full_time,1,2,127500,no,0,owner_morg,13,bonds,no
M,23,widowed,basic,1,full_time,0,1,21250,no,0,owner,3,bonds,yes
F,25,divorced,highsch,1,unemployed,0,2,0,no,0,tenant,4,derivatives,no
M,37,divorced,highsch,0,full_time,0,14,47813,no,0,owner,3,bonds,no
M,44,married,highsch,1,full_time,6,13,47813,yes,55741,tenant,10,derivatives,yes
M,33,divorced,postgrad,1,full_time,4,8,127500,no,0,tenant,3,stocks,no
F,26,married,highsch,2,unemployed,0,6,0,yes,34028,owner_morg,4,derivatives,yes
F,55,divorced,highsch,2,self_employ,15,29,66938,no,0,owner,5,derivatives,no
F,49,single,highsch,0,full_time,16,16,47813,no,0,tenant,9,derivatives,no
F,66,widowed,highsch,1,unemployed,0,1,0,no,0,tenant,12,derivatives,yes
F,24,widowed,highsch,1,unemployed,0,4,0,no,0,tenant,6,derivatives,yes
F,28,married,univ,2,full_time,5,7,53125,yes,29872,owner_morg,4,bonds,yes
M,22,single,basic,0,part_time,1,2,12750,no,0,tenant,5,derivatives,yes
F,30,single,postgrad,0,full_time,3,4,127500,no,0,owner,13,stocks,no
M,37,married,univ,1,self_employ,4,4,95625,yes,78746,owner_morg,5,stocks,no
F,21,widowed,basic,0,full_time,1,1,21250,no,0,tenant,6,stocks,yes
M,31,widowed,univ,2,part_time,0,10,47813,no,0,owner,9,derivatives,yes
M,44,divorced,highsch,1,self_employ,7,11,57375,no,0,tenant,15,bonds,no
F,52,married,univ,0,self_employ,16,16,111563,yes,49086,tenant,13,stocks,no
M,31,married,univ,0,full_time,6,6,79688,yes,56090,tenant,11,stocks,no
F,21,single,highsch,0,full_time,1,1,31875,no,0,owner,6,derivatives,no
M,48,single,highsch,0,full_time,8,14,47813,no,0,tenant,15,stocks,no
M,21,single,basic,0,self_employ,1,1,25500,no,0,w_parents,4,derivatives,yes
F,27,single,highsch,0,full_time,3,6,31875,no,0,owner,5,stocks,yes
F,40,married,univ,2,part_time,2,13,47813,no,0,tenant,12,bonds,yes
F,38,married,univ,1,full_time,8,10,79688,yes,67880,owner,11,derivatives,yes
F,43,divorced,highsch,1,self_employ,8,8,57375,no,0,tenant,3,bonds,no
M,63,divorced,univ,1,part_time,1,1,55781,no,0,tenant,1,derivatives,yes
F,31,widowed,univ,2,full_time,2,2,79688,no,0,tenant,8,derivatives,yes
M,49,single,highsch,0,unemployed,0,14,0,no,0,tenant,3,bonds,no
M,47,widowed,univ,1,self_employ,7,7,95625,no,0,owner,6,bonds,yes
M,32,single,univ,0,full_time,1,6,79688,no,0,tenant,13,stocks,no
M,52,divorced,postgrad,3,full_time,6,9,148750,no,0,owner_morg,7,derivatives,yes
M,35,divorced,univ,3,unemployed,0,0,0,no,0,tenant,7,derivatives,yes
F,52,married,highsch,0,unemployed,0,2,0,yes,34796,owner,4,bonds,yes
M,28,divorced,highsch,0,part_time,3,3,19125,no,0,owner,2,bonds,no
F,49,married,highsch,0,full_time,3,16,47813,no,0,owner,15,bonds,yes
M,59,widowed,highsch,1,full_time,14,30,55781,no,0,tenant,11,derivatives,yes
M,42,married,highsch,0,part_time,0,10,28688,yes,29410,owner_morg,5,derivatives,yes
F,28,divorced,univ,2,part_time,5,5,31875,no,0,owner_morg,5,derivatives,no
M,55,married,basic,2,unemployed,0,18,0,yes,7804,tenant,1,derivatives,yes
M,52,single,univ,0,self_employ,4,23,111563,no,0,tenant,3,derivatives,yes
F,46,single,highsch,0,full_time,7,13,47813,no,0,tenant,7,bonds,yes
M,24,divorced,highsch,0,unemployed,0,4,0,no,0,tenant,8,derivatives,yes
F,38,divorced,postgrad,2,full_time,5,13,127500,no,0,owner,15,stocks,no
F,29,single,highsch,0,full_time,3,8,31875,no,0,tenant,8,bonds,yes
F,77,widowed,basic,1,self_employ,8,28,44625,no,0,tenant,5,bonds,yes
F,28,married,basic,0,full_time,3,8,21250,yes,34116,owner_morg,1,stocks,yes
M,53,single,highsch,0,self_employ,12,24,66938,no,0,tenant,5,stocks,no
M,27,single,highsch,0,full_time,1,2,31875,no,0,owner_morg,8,bonds,no
M,33,single,univ,0,unemployed,0,5,0,no,0,tenant,7,bonds,no
F,47,single,univ,0,part_time,6,6,47813,no,0,owner_morg,8,bonds,yes
M,57,married,basic,1,self_employ,4,19,44625,no,0,tenant,13,bonds,yes
M,33,married,univ,2,full_time,6,6,79688,yes,25398,owner_morg,11,derivatives,yes
